Equipamento;Denominação do objeto técnico;Centro planejamento;Código ABC;Campo de ordenação;Centro custo;Ctg.equipamento;Local de instalação;Denominação do loc.instalação;Status do sistema;Empresa;Centro de trabalho;Tipo objeto técnico
10000240;CABO DE AÇO;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000241;LINGA DE CORRENTE 1M 2RAMAIS;1000;C;;PB2-82640;P;;;INAT LIDI;1010;;
10000242;CABO DE AÇO 3/8 X 6M;1000;C;;PB2-82120;P;;;INAT LIDI;1010;;
10000243;CABO DE AÇO 3/8 X 6M;1000;C;;PB2-82120;P;;;INAT LIDI;1010;;
10000244;DISPOSITIVO P/ TRANSP. DE TELHAS CURVAS;1000;C;;PB2-81260;P;;;INAT LIDI;1010;;
10000245;LEVANTADOR MAGNÉTICO PML 1000;1000;C;;PB2-81130;P;;;INAT LIDI;1010;;
10000246;481-OLHAL;1000;C;;PB2-81170;P;;;INAT LIDI;1010;;
10000247;560-ESLINGA DE CINTA PLANA 3,5M;1000;C;DESATIVADO SEM LAUDO DESCARTE;PB2-81170;P;;;INAT LIDI;1010;;
10000248;1005-LINGA DE CORR 0,9M C/ GANCHO ESP;1000;C;;PB2-81170;P;;;INAT LIDI;1010;;
10000249;1006-LINGA DE CORR 0,9M C/ GANCHO ESP;1000;C;;PB2-81170;P;;;INAT LIDI;1010;;
10000250;1007-LINGA DE CORR 1,31M C/ GANCHO ESP;1000;C;;PB2-81170;P;;;LIDI;1010;;
10000251;1008-LINGA DE CORR 1,31M C/ GANCHO ESP;1000;C;;PB2-81170;P;;;INAT LIDI;1010;;
10000252;1009-LINGA DE CORR 1,31M C/ GANCHO ESP;1000;C;;PB2-81170;P;;;INAT LIDI;1010;;
10000253;1010-LINGA DE CORR 1,31M C/ GANCHO ESP;1000;C;;PB2-81170;P;;;INAT LIDI;1010;;
10000254;1031-Linga de corrente, 1,50M;1000;C;;PB2-81170;P;;;INAT LIDI;1010;;
10000255;DISPOSITIVO DE MOVIMENTAÇÃO DE CARACOL;1000;C;;PB2-82640;P;;;LIDI;1010;;
10000256;CINTA POLIESTER VERDE 4M 2T VERTICAL;1000;C;;PB2-82330;P;;;INAT LIDI;1010;;
10000257;CINTA POLIESTER VERDE 6M 2T VERTICAL;1000;C;;PB2-82330;M;;;INAT LIDI;1010;;
10000258;CINTA POLIESTER VERDE 4M 2T VERTICAL;1000;C;;PB2-82330;P;;;INAT LIDI;1010;;
10000259;CINTA POLIESTER VERDE 6M 2T VERTICAL;1000;C;;PB2-82330;P;;;INAT LIDI;1010;;
10000260;480-LINGA DE AÇO - 6M - 3/8'';1000;C;;PB2-81240;P;;;INAT LIDI;1010;;
10000261;482-LINGA DE AÇO - 6M - 3/8'';1000;C;;PB2-81240;M;;;INAT LIDI;1010;;
10000262;1017-GARRA PEGA CHAPAS;1000;C;;PB2-81240;M;;;INAT LIDI;1010;;
10000263;1018-GARRA PEGA CHAPAS;1000;C;;PB2-81240;P;;;INAT LIDI;1010;;
10000264;1036-LINGA DE CORRENTE 4,28M;1000;C;;PB2-81240;P;;;INAT LIDI;1010;;
10000265;1046-LINGA DE CORRENTE 1,31M C/ GANCHO;1000;C;;PB2-81240;P;;;INAT LIDI;1010;;
10000266;548-LINGA DE AÇO - 6M - 1/2'';1000;C;;PB2-81230;P;;;INAT LIDI;1010;;
10000267;1032-CINTA DE POLIESTER PLANA 2,5M AMA;1000;C;;PB2-81230;P;;;INAT LIDI;1010;;
10000268;1033-CINTA DE POLIESTER PLANA 2,5M AMA;1000;C;;PB2-81230;P;;;INAT LIDI;1010;;
10000269;1034-LINGA DE CORRENTE 6,40M;1000;C;;PB2-81230;P;;;INAT LIDI;1010;;
10000270;1035-LINGA DE CORRENTE 6,40M;1000;C;;PB2-81230;P;;;INAT LIDI;1010;;
10000271;"1089-LINGA DE AÇO  6M - 1/2""";1000;C;;PB2-81230;P;;;INAT LIDI;1010;;
10000272;"1090-LINGA DE AÇO 6M  1/2""";1000;C;;PB2-81230;P;;;INAT LIDI;1010;;
10000273;CINTA POLIESTER VERDE 4M 2T VERTICAL;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000274;CINTA POLIESTER VERDE 4M 2T VERTICAL;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000275;CORRENTE  6M;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000276;CORRENTE 4 RAMAIS 2,6M;1000;C;;PB2-81340;P;;;LIDI;1010;;
10000277;OLHAL GIRATORIO PLDW 0,3T M8 ESPECIAL;1000;C;;PB2-81120;P;;;INAT LIDI;1010;;
10000278;OLHAL GIRATORIO PLDW 0,3T M8 ESPECIAL;1000;C;;PB2-81120;P;;;INAT LIDI;1010;;
10000279;CABO DE AÇO 3/8 X 6M;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000280;CABO DE AÇO 3/8 X 6M;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000281;CABO DE AÇO 3/8 X 6M;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000282;CABO DE AÇO 3/8 X 6M;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000283;LINGA DE CORRENTE, 1M, 2 RAMAIS C/ CONEC;1000;C;;PB2-81170;P;;;INAT LIDI;1010;;
10000284;LINGA DE CORRENTE, 1M, 2 RAMAIS C/ CONEC;1000;C;;PB2-81170;P;;;INAT LIDI;1010;;
10000285;CORRENTE, 1M, 2 RAMAIS C/ CONEC;1000;C;;PB2-81170;P;;;INAT LIDI;1010;;
10000286;584-CINTA DE POLIESTER PLANA 2,5M AMAR;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000287;"689-LINGA DE AÇO 1/2""X6M";1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000288;1112-CINTA DE POLIESTER PLANA 4M AMAR;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000289;1113-CINTA DE POLIESTER PLANA 4M AMAR;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000290;CINTA POLIESTER VERDE 6M 2T VERTICAL;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000291;CINTA POLIESTER VERDE 6M 2T VERTICAL;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000292;"1135-GANCHO TIPO ""C""";1000;C;;PB2-82620;P;;;LIDI;1010;;
10000293;1136-ELO DE SUSPENSÃO  1.1/2-38MM 263X13;1000;C;;PB2-82620;P;;;LIDI;1010;;
10000294;1137-ELO DE SUSPENSÃO  1.1/2-38MM 263X13;1000;C;;PB2-82620;P;;;LIDI;1010;;
10000295;1138-MANILHA CURVA PARAF. E PORCA 35,0T-;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000296;CINTA POLIESTER VERDE 4M 2T VERTICAL;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000297;CINTA POLIESTER VERDE 4M 2T VERTICAL;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000298;CINTA POLIESTER VERDE 4M 2T VERTICAL;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000299;CINTA POLIESTER VERDE 4M 2T VERTICAL;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000300;"1385-CABO DE AÇO - 6M - 1/2""";1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000301;"1386-CABO DE AÇO - 6M - 1/2""";1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000302;lLINGA G80 6II G-PK-G ESPECIAL 2600MM;1000;C;;PB2-81160;P;;;INAT LIDI;1010;;
10000303;NÃO USAR;1000;;;;M;2000-00103652-77863223010170;PJ - CVALE - QUINTA DO SOL/PR;INAT MONT;1010;;AT-SC
10000304;598-LINGA DE CORRENTE 1,34M C/ GANCHO ES;1000;C;;PB2-81130;P;;;INAT LIDI;1010;;
10000305;"1367-CABO DE AÇO - 6M - 3/8""";1000;C;;PB2-81110;P;;;INAT LIDI;1010;;
10000306;"1368-CABO DE AÇO - 6M - 3/8""";1000;C;;PB2-81110;P;;;INAT LIDI;1010;;
10000307;CINTA POLIESTER VERDE 6M 2T VERTICAL;1000;C;;PB2-81130;P;;;INAT LIDI;1010;;
10000308;"1403-CABO DE AÇO - 6M - 1/2""";1000;C;;PB2-81110;P;;;INAT LIDI;1010;;
10000309;"1404-CABO DE AÇO - 6M - 1/2""";1000;C;;PB2-81110;M;;;INAT LIDI;1010;;
10000310;"1405-CABO DE AÇO - 6M - 1/2""";1000;C;;PB2-81110;P;;;INAT LIDI;1010;;
10000311;"1406-CABO DE AÇO - 6M - 1/2""";1000;C;;PB2-81110;P;;;INAT LIDI;1010;;
10000312;"1407-CABO DE AÇO - 6M - 1/2""";1000;C;;PB2-81110;P;;;INAT LIDI;1010;;
10000313;"1408-CABO DE AÇO - 6M - 1/2""";1000;C;;PB2-81110;P;;;INAT LIDI;1010;;
10000314;"1409-CABO DE AÇO - 6M - 1/2""";1000;C;;PB2-81110;P;;;INAT LIDI;1010;;
10000315;"1410-CABO DE AÇO - 6M - 1/2""";1000;C;;PB2-81110;P;;;INAT LIDI;1010;;
10000316;"1411-CABO DE AÇO - 6M - 1/2""";1000;C;;PB2-81110;P;;;INAT LIDI;1010;;
10000317;"1412-CABO DE AÇO - 6M - 1/2""";1000;C;;PB2-81110;P;;;INAT LIDI;1010;;
10000318;"CABO DE AÇO - 6M - 1/2""";1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000319;"CABO DE AÇO - 6M - 1/2""";1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000320;"CABO DE AÇO - 6M - 1/2""";1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000321;"CABO DE AÇO - 6M - 1/2""";1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000322;"CABO DE AÇO - 6M - 1/2""";1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000323;"CABO DE AÇO - 6M - 1/2""";1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000325;"CABO DE AÇO - 6M - 1/2""";1000;C;;PB2-82620;P;;;LIDI;1010;;
10000326;"CABO DE AÇO - 6M - 1/2""";1000;C;;PB2-82620;P;;;LIDI;1010;;
10000327;CINTA POLIESTER PLANA 2,5M AMARELA VERT;1000;C;;PB2-82620;P;;;LIDI;1010;;
10000328;CINTA POLIESTER PLANA 2,5M AMARELA VERT;1000;C;;PB2-82620;P;;;LIDI;1010;;
10000329;CINTA POLIESTER PLANA 2,5M AMARELA VERT;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000330;CINTA POLIESTER PLANA 2,5M AMARELA VERT;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000331;571-LINGA DE CORRENTE 1,45M;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000332;60-LINGA DE CORRENTE  2 RAMAL  1,3M;1000;C;;PB2-81550;P;;;INAT LIDI;1010;;
10000333;849-LINGA DE CORRENTE 1,7M;1000;C;;PB2-81340;P;;;INAT LIDI;1010;;
10000334;1395-OLHAL GIRATÓRIO M12 - 25MM;1000;C;;PB2-81340;P;;;LIDI;1010;;
10000335;1396-OLHAL GIRATÓRIO M12 - 25MM;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000336;1397-OLHAL GIRATÓRIO M12 - 25MM;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000337;1398-OLHAL GIRATÓRIO M12 - 25MM;1000;C;;PB2-81340;P;;;LIDI;1010;;
10000338;1399-OLHAL GIRATÓRIO M12 - 25MM;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000339;1400-OLHAL GIRATÓRIO M12 - 25MM;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000340;1401-OLHAL GIRATÓRIO M12 - 25MM;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000341;1402-OLHAL GIRATÓRIO M12 - 25MM;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000342;669-LINGA DE CORRENTE 1,30M;1000;C;;PB2-81170;P;;;INAT LIDI;1010;;
10000343;673-CINTA DE POLIESTER PLANA 2M VERDE;1000;C;;PB2-81170;P;;;INAT LIDI;1010;;
10000344;674-CINTA DE POLIESTER PLANA 2M VERDE;1000;C;;PB2-81170;P;;;INAT LIDI;1010;;
10000345;1119-DISP. DE ELEVAÇÃO P/ MOVIMENTAR TRU;1000;C;;PB2-81150;P;;;LIDI;1010;;
10000346;1120-DISP. DE ELEVAÇÃO P/ MOVIMENTAR TRU;1000;C;;PB2-81170;P;;;INAT LIDI;1010;;
10000347;580-LINGA DE AÇO 1 RAMAL 8M - 3/8'';1000;C;;PB2-82120;P;;;INAT LIDI;1010;;
10000348;597-BARRA DE CARGA C/ PEGA CHAPAS 4 RAM;1000;C;;PB2-81640;P;;;INAT LIDI;1010;;
10000349;"682-LINGA DE AÇO 1/2""X5M";1000;C;;PB2-82120;P;;;INAT LIDI;1010;;
10000350;"683-LINGA DE AÇO 1/2""X5M";1000;C;;PB2-82120;P;;;INAT LIDI;1010;;
10000351;621-GARRA PEGA CHAPAS;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000352;622-GARRA PEGA CHAPAS;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000353;692-LINGA DE CINTA 1M ROXA;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000354;694-LINGA DE CORRENTE 1,3M;1000;C;;PB2-81150;P;;;LIDI;1010;;
10000355;1123-LINGA DE CORRENTE 0,8M;1000;C;;PB2-81140;P;;;INAT LIDI;1010;;
10000356;1124-LINGA DE CORRENTE 0,8M;1000;C;;PB2-81140;P;;;INAT LIDI;1010;;
10000357;Levantador magnetico 500kg;1000;C;DESATIVADO SEM LAUDO;PB2-81220;P;;;INAT LIDI;1010;;
10000358;607-BARRA DE CARGA C/ 4 PEGA CHAPAS;1000;C;;PB2-81220;P;;;INAT LIDI;1010;;
10000359;619-LINGA DE CINTA 2 E 4 RAMAIS 6,6M;1000;C;;PB2-81230;P;;;INAT LIDI;1010;;
10000360;625-CINTA PLANA DE POLIESTER 2M VERDE;1000;C;;PB2-81230;P;;;INAT LIDI;1010;;
10000361;626-GANCHO TIPO C;1000;C;;PB2-81230;P;;;LIDI;1010;;
10000362;627-MANILHA;1000;C;;PB2-81230;P;;;INAT LIDI;1010;;
10000363;628-GANCHO TIPO C;1000;C;;PB2-81230;P;;;LIDI;1010;;
10000364;629-MANILHA;1000;C;;PB2-81230;P;;;LIDI;1010;;
10000365;630-GANCHO TIPO C;1000;C;;PB2-81230;P;;;LIDI;1010;;
10000366;631-MANILHA;1000;C;;PB2-81230;P;;;LIDI;1010;;
10000367;633-MANILHA;1000;C;;PB2-81230;P;;;INAT LIDI;1010;;
10000368;634-LINGA DE AÇO  4M X 1'' 1 RAMAL;1000;C;;PB2-81230;P;;;INAT LIDI;1010;;
10000369;635-LINGA DE AÇO  4M X 1'' 1 RAMAL;1000;C;;PB2-81230;P;;;INAT LIDI;1010;;
10000370;636-LINGA DE CORRENTE 1 RAMAL 1,2M;1000;C;;PB2-81230;P;;;INAT LIDI;1010;;
10000371;637-LINGA DE CORRENTE 1 RAMAL 1,2M;1000;C;;PB2-81230;P;;;INAT LIDI;1010;;
10000372;638-LINGA DE CORRENTE 1 RAMAL 1,2M;1000;C;;PB2-81230;P;;;INAT LIDI;1010;;
10000373;639-LINGA DE CORRENTE 1 RAMAL 1,2M;1000;C;;PB2-81230;P;;;INAT LIDI;1010;;
10000375;644-GANCHO TIPO C;1000;C;;PB2-81230;P;;;INAT LIDI;1010;;
10000376;645-MANILHA;1000;C;;PB2-81230;P;;;INAT LIDI;1010;;
10000377;646-MANILHA;1000;C;;PB2-81230;P;;;INAT LIDI;1010;;
10000378;647-GANCHO TIPO C;1000;C;;PB2-81230;P;;;LIDI;1010;;
10000379;"649-LINGA DE AÇO 2MX1""";1000;C;;PB2-81230;P;;;INAT LIDI;1010;;
10000380;608-LINGA DE CORRENTE 1,54M, C/ GANCHO E;1000;C;;PB2-81240;P;;;INAT LIDI;1010;;
10000381;609-LINGA DE CORRENTE 1,54M C/ GANCHO E;1000;C;;PB2-81240;P;;;INAT LIDI;1010;;
10000382;610-LINGA DE CORRENTE 1,68M;1000;C;;PB2-81240;P;;;INAT LIDI;1010;;
10000383;611-LINGA DE CORRENTE 2 RAMAIS 0,9M X 2;1000;C;;PB2-81240;P;;;INAT LIDI;1010;;
10000384;617-LINGA DE CORRENTE 2 RAMAIS 1,5M;1000;C;;PB2-81240;P;;;INAT LIDI;1010;;
10000385;620-LINGA DE CORRENTE 2 RAMAIS 1,5M;1000;C;;PB2-81240;P;;;INAT LIDI;1010;;
10000386;1366-LEVANTADOR MAGNÉTICO PML-6;1000;C;;PB2-81240;P;;;INAT LIDI;1010;;
10000387;1376-LINGA DE CORRENTE 6,4M;1000;C;;PB2-81240;P;;;LIDI;1010;;
10000388;148-LINGA DE CORRENTE 4 RAMAIS 1,6M;1000;C;;PB2-81650;P;;;LIDI;1010;;
10000389;LACO CABO DE ACO 7/8 X 3,5M;1000;C;;PB2-81120;P;;;INAT LIDI;1010;;
10000390;PINGENTE PARA IÇAMENTO DE CARGA;1000;C;;PB2-81140;M;;;LIDI;1010;;
10000391;LINGA G80 6II A-P-V06 1000MM;1000;C;;PB2-81170;P;;;INAT LIDI;1010;;
10000392;CINTA POLIESTER 30AST LEVTEC;1000;C;;PB2-81130;P;;;INAT LIDI;1010;;
10000393;651-LEVANTADOR MAGNÉTICO MAXX-500;1000;C;;PB2-81120;P;;;INAT LIDI;1010;;
10000394;654-DISPOSITIVO PARA IÇAR  BOBINAS;1000;C;;PB2-81120;P;;;INAT LIDI;1010;;
10000395;659-CINTA DE POLIESTER PLANA 4 M VERDE;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000396;660-CINTA DE POLIESTER PLANA 2M VERDE;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000397;664-LINGA DE CORRENTE 1,10M;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000398;1151-CINTA DE POLIESTER PLANA 6M VERDE;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000399;1153-CINTA DE POLESTER PLANA 4M AMAREL;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000400;1154-CINTA DE POLESTER PLANA 4M AMAREL;1000;C;;PB2-82620;M;;;INAT LIDI;1010;;
10000401;1369-CINTA DE POLIESTER PLANA 2,5M AMAR;1000;C;;PB2-82640;P;;;INAT LIDI;1010;;
10000402;1370-CINTA DE POLIESTER PLANA 2,5M AMA;1000;C;;PB2-82640;P;;;INAT LIDI;1010;;
10000403;677-LINGA DE CORRENTE 1,33M C/ GANCHO E;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000404;260-LINGA DE CORRENTE 4 RAMAIS 1,6M;1000;C;;PB2-81650;P;;;LIDI;1010;;
10000405;CABO DE ACO 1/2 X 6M;1000;C;;PB2-81110;P;;;INAT LIDI;1010;;
10000406;CABO DE ACO 1/2 X 6M;1000;C;;PB2-81110;P;;;INAT LIDI;1010;;
10000407;CABO DE ACO 1/2 X 6M;1000;C;;PB2-81110;P;;;INAT LIDI;1010;;
10000408;CABO DE ACO 1/2 X 6M;1000;C;;PB2-81110;P;;;INAT LIDI;1010;;
10000409;CABO DE ACO 1/2 X 6M;1000;C;;PB2-81110;P;;;INAT LIDI;1010;;
10000410;CABO DE ACO 1/2 X 6M;1000;C;;PB2-81110;P;;;INAT LIDI;1010;;
10000411;CABO DE ACO 1/2 X 6M;1000;C;;PB2-81110;P;;;INAT LIDI;1010;;
10000412;CABO DE ACO 1/2 X 6M;1000;C;;PB2-81110;P;;;INAT LIDI;1010;;
10000413;CABO DE ACO 1/2 X 6M;1000;C;;PB2-81110;P;;;INAT LIDI;1010;;
10000414;CABO DE ACO 1/2 X 6M;1000;C;;PB2-81110;P;;;INAT LIDI;1010;;
10000415;CINTA POLIESTER VERDE 4M 2T VERTICAL;1000;C;;PB2-81130;P;;;INAT LIDI;1010;;
10000416;CINTA POLIESTER VERDE 4M 2T VERTICAL;1000;C;;PB2-81130;M;;;INAT LIDI;1010;;
10000417;CINTA POLIESTER 30AST LEVTEC;1000;C;;PB2-81130;P;;;INAT LIDI;1010;;
10000418;797-LINGA DE CORRENTE 1,7M;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000419;CABO DE ACO 1/2 X 6M;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000420;CABO DE ACO 1/2 X 6M;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000421;CABO DE ACO 1/2 X 6M;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000422;CABO DE ACO 1/2 X 6M;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000423;CABO DE ACO 1/2 X 6M;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000424;CABO DE ACO 1/2 X 6M;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000425;CABO DE ACO 1/2 X 6M;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000426;CABO DE ACO 1/2 X 6M;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000427;CABO DE ACO 1/2 X 6M;1000;C;;PB2-82620;P;;;INAT LIDI;1010;;
10000428;CABO DE ACO 1/2 X 6M;1000;C;;PB2-82620;P;;;LIDI;1010;;
10000429;724-LINGA DE CORRENTE 3,5M;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000430;730-LINGA DE CORRENTE 5,02M;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000431;733-LINGA DE CORRENTE 1,3M;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000432;749-LINGA DE CORRENTE 6M 2RAMAIS;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000433;781-LINGA DE CORRENTE 6M 2RAMAIS;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000434;782-LINGA DE CORRENTE 4,3M;1000;C;;PB2-81150;P;;;LIDI;1010;;
10000435;783-LINGA DE CORRENTE 4M;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000436;802-PEGA CHAPA;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000437;804-LINGA DE CORRENTE 0,8M;1000;C;;PB2-81340;P;;;INAT LIDI;1010;;
10000438;805-LINGA DE CORRENTE 2,2M;1000;C;;PB2-81340;P;;;INAT LIDI;1010;;
10000439;851-LINGA DE CORRENTE 2,5M;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000440;852-LINGA DE CORRENTE 3,3M;1000;C;;PB2-81150;P;;;LIDI;1010;;
10000441;853-LINGA DE CORRENTE 3,3M;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000442;LEVANTADOR MAGNÉTICO PERMANENTE 1200KG;1000;C;;PB2-81140;P;;;INAT LIDI;1010;;
10000443;715-LINGA DE CORRENTE 1,5M;1000;C;;PB2-81550;P;;;LIDI;1010;;
10000444;716-LINGA DE CORRENTE 1,5M;1000;C;;PB2-81550;P;;;INAT LIDI;1010;;
10000445;717-LINGA DE CORRENTE 1,5M;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000446;720-LINGA DE CORRENTE 1,5M;1000;C;;PB2-81550;P;;;INAT LIDI;1010;;
10000447;723-LINGA DE CORRENTE 3,5M;1000;C;;PB2-81550;P;;;INAT LIDI;1010;;
10000448;741-BARRA DE CARGA;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000449;742-BALANCIN;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000450;743-BALANCIN;1000;C;;PB2-81150;M;;;INAT LIDI;1010;;
10000451;"785-LINGA DE AÇO-6M-3/8""";1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000452;799-LINGA DE CORRENTE1,75M;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000453;pode seu usado outro dispositivo;1000;C;;;P;;;INAT LIDI;1010;;
10000454;856-LINGA DE CORRENTE 2,3M;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000455;1156-GANCHO ESPECIAL PEGA CHAPAS;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000456;1162-PATOLA P/ MOVIMENTAR CALHAS;1000;C;;PB2-81550;P;;;INAT LIDI;1010;;
10000457;1195-LEVANTADOR MAGNÉTICO PML-10;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000458;1196-DISPOSITIVO AERODUTO C/ PINO MÓVEL;1000;C;;PB2-81650;P;;;INAT LIDI;1010;;
10000459;1197-DISPOSITIVO AERODUTO C/ PINO MÓVEL;1000;C;;PB2-81650;P;;;INAT LIDI;1010;;
10000460;1198-DISPOSITIVO AERODUTO C/ PINO MÓVEL;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000461;1199-DISPOSITIVO AERODUTO C/ PINO MÓVEL;1000;C;;PB2-81150;P;;;INAT LIDI;1010;;
10000462;700-DISPOSITIVO ESPECIAL TBLM-0120;1000;C;;PB2-81450;P;;;LIDI;1010;;
10000463;725-LINGA DE CORRENTE 3,5M;1000;C;;PB2-81450;P;;;LIDI;1010;;
10000464;731-LINGA DE CORRENTE 2M;1000;C;;PB2-81450;P;;;LIDI;1010;;
10000465;732-LINGA DE CORRENTE 1,8M;1000;C;;PB2-81410;P;;;INAT LIDI;1010;;
10000466;745-LINGA DE CORRENTE 2,3M;1000;C;;PB2-81160;P;;;INAT LIDI;1010;;
10000467;746-LINGA DE CORRENTE 2,3M;1000;C;;PB2-81530;P;;;INAT LIDI;1010;;
10000468;780-LINGA DE CORRENTE 2M;1000;C;;PB2-81410;P;;;INAT LIDI;1010;;
10000469;791-LINGA DE CORRENTE1,7M;1000;C;;PB2-81410;P;;;INAT LIDI;1010;;
10000470;1157-TRAVESSÃO CAPACIDADE 0,5T;1000;C;;PB2-81450;P;;;INAT LIDI;1010;;
10000471;DISPOSITIVO ESPECIAL DE EMPILHADEIRAS;1000;C;;PB2-82640;P;;;LIDI;1010;;
10000472;812-CINTA DE POLIESTER;1000;C;;PB2-82330;P;;;INAT LIDI;1010;;
10000473;813-CINTA DE POLIESTER;1000;C;;PB2-82330;P;;;INAT LIDI;1010;;
10000474;814-CINTA DE POLIESTER;1000;C;;PB2-82330;P;;;INAT LIDI;1010;;
10000475;815-CINTA DE POLIESTER;1000;C;;PB2-82330;P;;;INAT LIDI;1010;;
10000476;863-LINGA DE CINTA 0,6M;1000;C;;PB2-82330;P;;;LIDI;1010;;
10000477;864-LINGA DE CINTA 0,6M;1000;C;;PB2-82330;P;;;LIDI;1010;;
10000478;729-LINGA DE CORRENTE 2M;1000;C;;PB2-81130;P;;;INAT LIDI;1010;;
10000479;796-PATOLA DE MOVIMENTAÇÃO DE MATERIAIS;1000;C;;PB2-81190;P;;;INAT LIDI;1010;;
10000480;797-LINGA DE CORRENTE1,7M;1000;C;;PB2-81130;P;;;INAT LIDI;1010;;
10000481;798-LINGA DE CORRENTE 2,7M;1000;C;;PB2-81130;P;;;INAT LIDI;1010;;
10000482;1430-CINTA DE POLIESTER PLANA 4M VERDE;1000;C;;PB2-81130;P;;;INAT LIDI;1010;;
10000483;"816-LINGA DE AÇO 1/2""X6M";1000;C;;PB2-81110;P;;;INAT LIDI;1010;;
10000484;"820-LINGA DE AÇO 1/2""X6M";1000;C;;PB2-81110;P;;;INAT LIDI;1010;;
10000485;850-LINGA DE CORRENTE 2,3M;1000;C;;PB2-81340;P;;;LIDI;1010;;
10000486;1193-LINGA DE CORRENTE 4M 2 RAMAIS;1000;C;;PB2-82120;P;;;INAT LIDI;1010;;
